id_assegnazione,id_sinistro,id_perito,data_assegnazione,data_sopralluogo,compenso_perito
2875,3186,89,2026-03-09,2026-03-17,413.12
2876,3187,168,2025-09-03,2025-09-09,139.56
2877,3189,205,2026-03-27,2026-04-06,407.28
2878,3190,215,2026-03-26,2026-03-31,153.09
2879,3191,134,2024-05-23,2024-05-31,309.93
2880,3192,197,2026-05-30,2026-06-03,334.19
2881,3193,24,2026-04-19,2026-04-24,447.21
2882,3194,154,2026-01-13,2026-01-18,219.08
2883,3195,140,2024-02-21,2024-02-27,89.21
2884,3196,12,2024-07-06,2024-07-07,277.02
2885,3197,144,2025-09-28,2025-10-07,320.36
2886,3198,56,2024-12-10,2024-12-14,277.26
2887,3199,213,2025-11-09,2025-11-14,227.7
2888,3200,99,2025-07-25,2025-07-31,157.0
2889,3201,215,2024-10-25,2024-10-30,382.48
2890,3202,66,2026-06-14,2026-06-24,298.2
2891,3204,12,2024-07-03,2024-07-05,119.19
2892,3205,167,2024-08-23,2024-08-26,322.43
2893,3206,37,2026-08-01,2026-08-11,228.24
2894,3207,125,2024-07-27,2024-07-30,262.27
2895,3208,128,2025-05-12,2025-05-13,241.87
2896,3209,128,2026-05-12,2026-05-19,197.89
2897,3210,174,2023-03-31,2023-04-09,207.47
2898,3211,77,2026-08-15,2026-08-18,206.53
2899,3212,141,2024-08-04,2024-08-12,344.28
2900,3213,9,2025-06-11,2025-06-17,290.89
2901,3214,87,2024-04-24,2024-05-03,199.83
2902,3215,83,2026-04-26,2026-05-01,113.33
2903,3216,93,2023-12-13,2023-12-22,148.22
2904,3217,57,2025-05-06,2025-05-12,376.82
2905,3219,61,2025-11-06,2025-11-09,223.54
2906,3220,79,2025-10-18,2025-10-26,377.11
2907,3221,119,2026-08-14,2026-08-15,115.13
2908,3222,215,2024-01-15,2024-01-25,135.39
2909,3223,41,2024-10-08,2024-10-16,197.71
2910,3224,119,2025-12-29,2025-12-31,131.35
2911,3225,203,2024-05-06,2024-05-14,207.5
2912,3226,112,2025-03-25,2025-03-27,223.52
2913,3227,49,2025-01-20,2025-01-28,266.93
2914,3229,181,2024-08-23,2024-08-29,437.67
2915,3230,103,2026-08-24,2026-08-26,302.38
2916,3231,87,2024-09-03,2024-09-11,320.54
2917,3232,98,2025-06-24,2025-07-02,229.59
2918,3233,5,2024-11-14,2024-11-22,371.41
2919,3234,190,2024-08-21,2024-08-23,300.4
2920,3235,95,2023-10-16,2023-10-26,319.24
2921,3236,207,2023-03-23,2023-03-27,113.75
2922,3237,31,2024-01-29,2024-02-06,249.48
2923,3240,24,2025-02-19,2025-02-21,429.36
2924,3241,47,2026-05-01,2026-05-05,331.06
2925,3242,138,2026-05-10,2026-05-15,132.86
2926,3243,10,2023-09-12,2023-09-19,424.58
2927,3244,95,2026-06-01,2026-06-02,443.82
2928,3246,29,2026-01-15,2026-01-25,307.27
2929,3247,71,2025-04-11,2025-04-18,335.27
2930,3248,210,2024-12-27,2024-12-30,277.69
2931,3249,198,2025-09-06,2025-09-16,169.64
2932,3250,31,2024-03-29,2024-03-31,324.49
2933,3251,28,2023-07-24,2023-07-27,308.54
2934,3253,141,2025-09-11,2025-09-16,111.27
2935,3254,112,2024-12-20,2024-12-21,
2936,3255,23,2023-09-27,2023-10-02,178.89
2937,3256,120,2023-03-09,2023-03-14,201.8
2938,3257,94,2023-06-18,2023-06-24,163.29
2939,3258,30,2024-05-14,2024-05-18,145.12
2940,3259,176,2026-02-21,2026-02-23,84.18
2941,3260,72,2026-06-05,2026-06-10,257.87
2942,3261,125,2025-04-14,2025-04-21,428.45
2943,3262,126,2025-01-06,2025-01-11,143.84
2944,3263,125,2026-07-05,2026-07-07,333.65
2945,3264,215,2025-12-05,2025-12-15,155.34
2946,3266,97,2025-10-25,2025-11-02,267.95
2947,3268,186,2026-08-28,2026-08-30,227.81
2948,3269,73,2023-08-24,2023-09-02,401.99
2949,3270,70,2025-07-15,2025-07-23,388.72
2950,3271,175,2025-01-01,2025-01-04,92.63
2951,3272,212,2026-08-07,2026-08-10,128.45
2952,3273,190,2026-07-12,2026-07-21,181.91
2953,3274,108,2026-06-24,2026-06-29,366.54
2954,3275,160,2026-04-16,2026-04-20,152.31
2955,3276,80,2026-08-26,2026-09-02,185.98
2956,3277,25,2024-05-21,2024-05-27,436.3
2957,3278,178,2024-07-14,2024-07-21,331.31
2958,3279,13,2025-09-19,2025-09-28,430.38
2959,3280,86,2024-07-29,2024-08-01,367.42
2960,3282,219,2024-07-28,2024-08-03,428.15
2961,3283,205,2023-02-06,2023-02-09,245.54
2962,3285,125,2025-07-24,2025-07-30,177.24
2963,3287,140,2026-06-25,2026-07-05,264.86
2964,3288,10,2024-12-01,2024-12-04,140.4
2965,3289,75,2026-08-14,2026-08-19,116.73
2966,3290,105,2026-07-02,2026-07-05,403.34
2967,3292,104,2024-06-15,2024-06-19,289.16
2968,3293,218,2023-11-26,2023-12-06,445.14
2969,3294,104,2026-04-12,2026-04-18,162.45
2970,3295,127,2025-07-12,2025-07-16,196.77
2971,3296,106,2023-07-27,2023-08-04,193.04
2972,3299,183,2025-07-08,2025-07-10,201.07
2973,3300,202,2025-07-12,2025-07-17,169.11
2974,3301,199,2024-02-20,2024-02-26,220.23
2975,3302,212,2024-06-12,2024-06-14,179.99
2976,3303,215,2024-06-06,2024-06-07,264.95
2977,3304,57,2025-11-29,2025-12-08,273.48
2978,3305,219,2025-06-17,2025-06-18,
2979,3306,183,2025-01-08,2025-01-10,261.8
2980,3307,174,2023-12-25,2023-12-30,336.53
2981,3308,37,2026-08-03,2026-08-07,217.39
2982,3309,147,2025-12-23,2025-12-28,120.58
2983,3310,153,2024-03-19,2024-03-24,308.58
2984,3311,128,2025-03-28,2025-04-03,351.42
2985,3312,215,2023-11-12,2023-11-17,302.09
2986,3313,74,2026-08-07,2026-08-17,220.83
2987,3315,64,2023-08-15,2023-08-23,199.94
2988,3316,90,2024-05-18,2024-05-21,187.74
2989,3317,11,2025-09-06,2025-09-07,269.22
2990,3318,109,2026-06-10,2026-06-14,178.95
2991,3319,24,2024-03-07,2024-03-10,113.37
2992,3320,129,2026-08-05,2026-08-14,201.96
2993,3321,89,2026-06-22,2026-06-26,96.2
2994,3322,86,2025-03-07,2025-03-16,350.71
2995,3323,17,2024-10-23,2024-10-28,
2996,3324,106,2024-04-03,2024-04-13,329.64
2997,3325,129,2025-03-28,2025-03-30,137.89
2998,3326,28,2023-10-01,2023-10-09,438.79
2999,3327,71,2023-08-20,2023-08-26,234.54
3000,3328,35,2023-06-01,2023-06-09,403.06
3001,3329,52,2026-06-16,2026-06-21,122.45
3002,3330,30,2023-11-27,2023-12-01,134.44
3003,3331,176,2024-04-23,2024-05-02,332.67
3004,3332,129,2025-04-05,2025-04-15,134.9
3005,3333,64,2026-07-26,2026-07-28,213.85
3006,3334,130,2025-12-25,2025-12-28,251.75
3007,3335,81,2026-08-18,2026-08-19,306.13
3008,3337,54,2023-05-03,2023-05-04,444.57
3009,3338,113,2026-07-27,2026-08-03,136.87
3010,3339,74,2026-08-15,2026-08-21,403.41
3011,3340,2,2026-05-18,2026-05-23,111.98
3012,3341,89,2024-12-18,2024-12-26,147.61
3013,3342,11,2026-07-01,2026-07-05,320.55
3014,3343,34,2025-12-23,2025-12-28,80.03
3015,3344,100,2026-02-23,2026-03-03,318.49
3016,3345,58,2026-07-30,2026-08-04,262.73
3017,3346,20,2026-01-18,2026-01-28,
3018,3347,5,2023-08-31,2023-09-07,80.26
3019,3348,37,2025-06-09,2025-06-18,377.33
3020,3349,24,2024-03-04,2024-03-10,309.89
3021,3350,126,2024-12-25,2024-12-28,437.86
3022,3351,187,2025-02-12,2025-02-14,299.81
3023,3352,104,2026-07-10,2026-07-17,157.16
3024,3353,134,2026-05-17,2026-05-20,365.63
3025,3354,21,2025-05-30,2025-06-06,324.19
3026,3355,106,2026-08-03,2026-08-07,181.62
3027,3356,15,2026-06-01,2026-06-04,297.43
3028,3357,69,2025-10-13,2025-10-19,213.88
3029,3358,107,2025-06-28,2025-07-04,335.5
3030,3359,44,2026-08-19,2026-08-25,152.91
3031,3360,193,2025-01-10,2025-01-18,110.4
3032,3361,159,2026-08-23,2026-09-01,388.39
3033,3362,214,2025-05-15,2025-05-21,427.39
3034,3364,191,2026-08-16,2026-08-23,302.79
3035,3365,118,2024-06-04,2024-06-06,
3036,3366,82,2026-08-27,2026-09-04,180.15
3037,3367,213,2023-07-05,2023-07-12,247.81
3038,3368,73,2025-08-06,2025-08-10,179.23
3039,3369,193,2026-06-12,2026-06-17,310.6
3040,3370,78,2024-05-27,2024-05-28,143.94
3041,3372,85,2026-03-03,2026-03-10,246.56
3042,3373,69,2025-01-06,2025-01-11,281.41
3043,3374,12,2024-09-01,2024-09-06,300.73
3044,3375,81,2025-02-09,2025-02-18,322.21
3045,3376,139,2025-09-02,2025-09-09,298.99
3046,3377,38,2023-10-29,2023-11-06,204.94
3047,3378,207,2024-07-07,2024-07-16,96.53
3048,3379,106,2024-12-04,2024-12-08,448.45
3049,3380,186,2026-06-01,2026-06-02,240.28
3050,3381,83,2026-05-18,2026-05-19,88.87
3051,3382,63,2025-12-29,2025-12-30,163.57
3052,3384,153,2023-12-19,2023-12-25,108.39
3053,3385,85,2026-03-13,2026-03-16,229.97
3054,3386,3,2024-12-08,2024-12-11,195.71
3055,3387,148,2025-11-18,2025-11-28,275.38
3056,3388,220,2026-01-03,2026-01-11,422.15
3057,3389,210,2024-06-16,2024-06-19,201.61
3058,3390,124,2026-06-14,2026-06-17,430.35
3059,3391,123,2025-06-28,2025-07-06,186.89
3060,3392,189,2025-11-23,2025-11-25,228.81
3061,3393,47,2025-07-22,2025-07-31,171.68
3062,3394,45,2023-10-06,2023-10-11,151.08
3063,3395,170,2026-05-14,2026-05-21,386.55
3064,3396,188,2026-06-10,2026-06-16,262.0
3065,3397,212,2023-10-03,2023-10-07,332.83
3066,3398,23,2024-10-01,2024-10-02,304.63
3067,3399,58,2025-07-18,2025-07-19,443.67
3068,3401,135,2024-04-26,2024-04-28,219.42
3069,3402,199,2024-11-08,2024-11-13,252.63
3070,3403,66,2026-05-15,2026-05-18,432.8
3071,3404,215,2024-04-02,2024-04-05,154.73
3072,3405,93,2026-07-25,2026-08-03,177.65
3073,3406,84,2026-03-31,2026-04-06,368.71
3074,3407,195,2026-04-07,2026-04-09,
3075,3408,138,2025-01-24,2025-01-29,145.62
3076,3409,97,2026-06-15,2026-06-18,102.92
3077,3410,154,2026-05-20,2026-05-29,173.31
3078,3411,81,2024-01-03,2024-01-09,436.43
3079,3412,128,2026-01-18,2026-01-22,439.08
3080,3413,102,2026-08-13,2026-08-20,426.42
3081,3414,50,2026-08-19,2026-08-24,139.56
3082,3415,166,2023-09-10,2023-09-18,
3083,3416,57,2026-07-06,2026-07-15,134.7
3084,3417,130,2023-12-29,2024-01-03,183.19
3085,3418,96,2025-04-11,2025-04-20,243.27
3086,3419,14,2025-08-14,2025-08-19,373.72
3087,3421,74,2025-05-13,2025-05-16,249.48
3088,3422,210,2025-10-11,2025-10-17,386.16
3089,3423,205,2023-08-02,2023-08-12,245.5
3090,3424,199,2025-05-22,2025-05-28,392.18
3091,3425,142,2025-11-20,2025-11-26,211.91
3092,3426,118,2024-10-07,2024-10-17,372.45
3093,3427,76,2024-12-31,2025-01-10,431.98
3094,3428,150,2024-05-17,2024-05-20,200.46
3095,3429,103,2023-12-29,2024-01-01,173.54
3096,3430,207,2026-05-25,2026-06-04,393.95
3097,3431,155,2026-08-02,2026-08-04,289.81
3098,3432,144,2025-02-28,2025-03-03,269.08
3099,3433,142,2025-04-25,2025-04-26,369.8
3100,3434,132,2025-07-26,2025-07-29,340.33
3101,3436,209,2024-01-11,2024-01-12,105.27
3102,3437,42,2026-05-14,2026-05-17,348.78
3103,3438,130,2023-12-08,2023-12-17,361.12
3104,3441,150,2025-05-17,2025-05-26,115.21
3105,3442,158,2026-08-14,2026-08-17,400.82
3106,3443,197,2025-06-21,2025-06-29,314.3
3107,3444,213,2026-02-02,2026-02-04,230.65
3108,3445,9,2024-09-18,2024-09-25,212.41
3109,3446,149,2024-09-25,2024-10-04,444.75
3110,3447,212,2026-06-23,2026-06-29,115.19
3111,3448,122,2023-12-13,2023-12-20,365.71
3112,3449,209,2025-11-04,2025-11-09,126.75
3113,3450,62,2024-09-23,2024-09-29,420.01
3114,3451,171,2026-01-19,2026-01-29,337.25
3115,3452,203,2024-02-24,2024-03-05,383.02
3116,3453,178,2023-05-10,2023-05-14,
3117,3454,42,2025-10-13,2025-10-18,150.13
3118,3455,90,2026-07-24,2026-07-26,417.51
3119,3456,102,2026-08-02,2026-08-09,100.19
3120,3457,159,2023-05-05,2023-05-10,127.71
3121,3458,41,2026-07-19,2026-07-28,217.35
3122,3459,138,2025-09-25,2025-09-29,89.61
3123,3460,39,2025-12-09,2025-12-12,
3124,3461,70,2024-07-22,2024-07-25,123.05
3125,3462,211,2026-05-25,2026-06-03,441.68
3126,3463,113,2024-02-10,2024-02-16,317.0
3127,3464,195,2023-11-13,2023-11-16,429.0
3128,3465,188,2024-08-14,2024-08-15,287.14
3129,3466,92,2025-09-12,2025-09-16,106.52
3130,3467,28,2025-05-22,2025-05-25,366.54
3131,3468,101,2025-07-17,2025-07-26,107.72
3132,3469,194,2024-03-06,2024-03-16,280.13
3133,3470,26,2026-07-01,2026-07-02,178.55
3134,3471,186,2026-07-27,2026-08-05,89.3
3135,3472,135,2025-04-09,2025-04-16,98.23
3136,3473,212,2026-04-03,2026-04-10,341.04
3137,3475,219,2026-04-17,2026-04-18,340.69
3138,3476,97,2023-06-04,2023-06-07,387.29
3139,3477,97,2025-02-13,2025-02-18,230.68
3140,3478,5,2023-10-15,2023-10-20,108.61
3141,3479,116,2026-06-19,2026-06-22,95.61
3142,3480,81,2025-07-17,2025-07-18,256.9
3143,3481,97,2024-02-16,2024-02-24,388.09
3144,3482,90,2026-02-09,2026-02-18,426.24
3145,3483,7,2023-07-08,2023-07-10,334.06
3146,3484,199,2025-02-04,2025-02-13,359.97
3147,3485,83,2025-11-01,2025-11-09,283.35
3148,3486,91,2025-03-13,2025-03-18,240.11
3149,3487,196,2023-02-27,2023-03-09,175.73
3150,3488,120,2024-05-02,2024-05-09,340.71
3151,3489,128,2026-01-09,2026-01-16,255.36
3152,3490,181,2026-07-04,2026-07-05,388.05
3153,3491,10,2025-04-09,2025-04-13,380.27
3154,3492,122,2023-11-13,2023-11-15,448.26
3155,3493,18,2026-06-02,2026-06-03,243.26
3156,3494,130,2024-09-08,2024-09-17,176.66
3157,3495,130,2026-05-26,2026-05-27,246.49
3158,3496,108,2026-06-05,2026-06-14,245.84
3159,3498,90,2026-08-23,2026-09-02,368.93
3160,3499,10,2025-01-19,2025-01-24,102.96
3161,3500,64,2024-02-25,2024-03-01,283.71
3162,3501,195,2025-09-16,2025-09-18,153.97
3163,3502,201,2023-12-09,2023-12-14,112.94
3164,3503,130,2024-08-12,2024-08-14,151.82
3165,3504,134,2024-12-16,2024-12-19,332.41
3166,3505,22,2024-04-19,2024-04-29,429.83
3167,3506,1,2024-10-30,2024-11-09,439.63
3168,3507,163,2024-05-18,2024-05-20,157.35
3169,3509,67,2024-01-18,2024-01-24,390.47
3170,3510,89,2026-05-12,2026-05-20,351.74
3171,3511,147,2024-04-18,2024-04-21,104.45
3172,3512,169,2025-08-03,2025-08-09,356.81
3173,3514,46,2026-01-14,2026-01-21,316.66
3174,3515,96,2025-10-17,2025-10-23,181.43
3175,3516,31,2025-07-11,2025-07-15,360.22
3176,3517,62,2026-05-15,2026-05-23,282.71
3177,3518,13,2023-05-08,2023-05-10,219.6
3178,3519,79,2026-03-15,2026-03-20,413.16
3179,3520,187,2023-12-20,2023-12-22,284.46
3180,3521,98,2023-05-02,2023-05-12,386.98
3181,3522,105,2024-09-07,2024-09-08,257.07
3182,3523,195,2026-07-30,2026-08-08,101.32
3183,3524,115,2025-09-24,2025-09-27,95.17
3184,3525,103,2025-08-02,2025-08-03,219.37
3185,3526,148,2023-09-11,2023-09-18,366.09
3186,3527,140,2025-12-16,2025-12-23,338.14
3187,3528,155,2023-06-19,2023-06-23,219.18
3188,3529,97,2026-06-30,2026-07-02,
3189,3530,109,2026-05-27,2026-06-05,375.0
3190,3531,47,2026-05-10,2026-05-14,332.46
3191,3532,199,2023-04-28,2023-05-03,357.55
3192,3533,98,2025-10-28,2025-11-03,400.43
3193,3534,125,2024-07-10,2024-07-15,192.75
3194,3535,82,2025-11-23,2025-11-26,287.16
3195,3536,78,2025-08-30,2025-09-07,337.33
3196,3537,160,2025-04-04,2025-04-13,
3197,3538,158,2026-01-14,2026-01-15,311.62
3198,3539,61,2023-08-23,2023-08-26,148.67
3199,3540,212,2025-02-02,2025-02-08,384.96
3200,3541,15,2024-05-28,2024-06-02,320.02
3201,3542,96,2023-10-07,2023-10-12,317.07
3202,3543,6,2025-02-03,2025-02-07,224.62
3203,3544,129,2023-04-26,2023-05-06,116.31
3204,3545,153,2024-01-24,2024-01-31,128.32
3205,3546,148,2026-08-14,2026-08-19,368.96
3206,3547,133,2024-04-17,2024-04-24,364.9
3207,3548,147,2023-11-23,2023-11-27,357.01
3208,3549,188,2024-03-09,2024-03-15,377.52
3209,3550,161,2026-08-01,2026-08-03,175.16
3210,3551,162,2025-12-10,2025-12-20,430.35
3211,3552,61,2025-05-13,2025-05-18,259.59
3212,3553,136,2024-07-03,2024-07-04,88.33
3213,3554,138,2023-09-03,2023-09-06,385.74
3214,3555,121,2023-12-25,2023-12-30,294.99
3215,3556,16,2024-05-19,2024-05-24,170.48
3216,3557,212,2023-04-28,2023-05-03,
3217,3558,89,2024-05-27,2024-06-05,403.31
3218,3559,167,2026-01-14,2026-01-21,140.87
3219,3560,124,2026-08-08,2026-08-15,212.34
3220,3561,25,2026-08-11,2026-08-21,271.26
3221,3562,141,2024-12-09,2024-12-19,321.7
3222,3563,197,2023-09-03,2023-09-08,89.14
3223,3564,200,2026-04-29,2026-05-07,432.47
3224,3565,48,2026-07-17,2026-07-21,313.92
3225,3566,205,2025-09-27,2025-10-03,217.32
3226,3568,1,2025-03-12,2025-03-13,276.62
3227,3569,135,2026-08-26,2026-08-30,180.01
3228,3570,106,2026-07-25,2026-07-27,403.57
3229,3571,12,2024-01-06,2024-01-07,400.71
3230,3573,17,2024-02-27,2024-03-07,396.53
3231,3574,114,2025-05-05,2025-05-08,356.83
3232,3576,142,2026-06-21,2026-06-29,277.65
3233,3577,28,2026-02-05,2026-02-07,255.35
3234,3578,92,2026-06-16,2026-06-17,229.82
3235,3579,200,2023-12-25,2023-12-31,316.45
3236,3580,107,2024-03-10,2024-03-15,398.02
3237,3581,19,2025-10-21,2025-10-26,360.22
3238,3582,8,2024-08-01,2024-08-11,338.49
3239,3583,193,2023-11-25,2023-12-03,239.33
3240,3584,145,2026-07-28,2026-08-05,329.92
3241,3585,132,2026-01-18,2026-01-25,431.29
3242,3586,43,2024-09-05,2024-09-10,108.55
3243,3587,163,2026-04-11,2026-04-20,318.8
3244,3588,8,2026-07-12,2026-07-21,362.05
3245,3590,18,2023-08-09,2023-08-17,160.44
3246,3591,90,2024-08-11,2024-08-17,445.65
3247,3592,32,2025-07-06,2025-07-16,195.75
3248,3593,5,2024-11-09,2024-11-12,80.01
3249,3594,187,2025-07-26,2025-08-03,445.21
3250,3595,105,2024-10-22,2024-11-01,141.26
3251,3596,37,2025-08-14,2025-08-17,83.94
3252,3597,171,2024-04-21,2024-04-27,204.94
3253,3598,139,2025-07-31,2025-08-05,
3254,3599,128,2025-02-02,2025-02-05,329.76
3255,3600,170,2026-04-17,2026-04-23,104.37
3256,3601,48,2026-03-25,2026-03-31,231.72
3257,3602,136,2026-07-11,2026-07-14,271.64
3258,3603,99,2026-06-12,2026-06-18,203.53
3259,3604,215,2024-09-26,2024-09-29,387.86
3260,3605,162,2025-07-03,2025-07-12,367.33
3261,3606,172,2025-01-30,2025-01-31,126.4
3262,3607,173,2024-03-30,2024-04-09,374.21
3263,3608,22,2025-01-26,2025-02-05,405.1
3264,3609,194,2024-01-09,2024-01-12,195.16
3265,3610,82,2026-04-05,2026-04-13,102.58
3266,3612,109,2024-11-04,2024-11-06,208.47
3267,3613,135,2024-12-12,2024-12-20,189.56
3268,3614,86,2026-01-29,2026-02-05,364.14
3269,3615,17,2026-01-03,2026-01-12,117.47
3270,3616,210,2026-07-08,2026-07-14,106.02
3271,3617,156,2024-10-26,2024-10-29,333.35
3272,3618,100,2024-01-06,2024-01-13,396.91
3273,3619,38,2025-06-12,2025-06-22,97.79
3274,3620,205,2024-07-05,2024-07-10,134.32
3275,3621,213,2025-02-02,2025-02-05,229.92
3276,3622,185,2025-01-21,2025-01-28,162.87
3277,3623,69,2024-11-05,2024-11-10,249.29
3278,3624,137,2026-07-15,2026-07-23,132.47
3279,3625,160,2025-10-12,2025-10-22,424.52
3280,3626,113,2025-03-25,2025-03-30,360.05
3281,3627,20,2025-01-14,2025-01-24,322.22
3282,3629,180,2026-06-08,2026-06-10,408.16
3283,3630,22,2023-11-03,2023-11-09,
3284,3632,209,2024-10-11,2024-10-16,417.61
3285,3633,204,2025-12-13,2025-12-19,132.33
3286,3634,51,2024-04-16,2024-04-20,151.04
3287,3635,150,2024-09-02,2024-09-04,189.43
3288,3636,97,2026-01-01,2026-01-06,167.15
3289,3637,104,2025-05-23,2025-05-29,227.64
3290,3638,194,2026-02-16,2026-02-17,399.43
3291,3639,125,2023-09-23,2023-10-03,325.02
3292,3640,86,2025-02-08,2025-02-17,213.52
3293,3641,191,2025-01-11,2025-01-21,306.28
3294,3642,220,2025-03-30,2025-04-04,288.92
3295,3643,195,2023-11-12,2023-11-13,
3296,3644,71,2023-03-09,2023-03-17,108.67
3297,3645,154,2026-04-04,2026-04-06,326.46
3298,3646,125,2024-08-25,2024-09-01,165.75
3299,3647,199,2024-09-30,2024-10-09,
3300,3648,205,2025-08-25,2025-08-31,259.28
3301,3649,116,2026-02-21,2026-02-25,117.34
3302,3650,42,2026-07-28,2026-07-31,132.12
3303,3652,13,2026-04-09,2026-04-18,104.58
3304,3653,173,2023-10-05,2023-10-13,269.07
3305,3654,74,2025-02-15,2025-02-21,88.08
3306,3655,154,2026-06-12,2026-06-19,425.66
3307,3656,146,2025-09-22,2025-09-25,94.79
3308,3657,214,2026-06-18,2026-06-26,411.34
3309,3658,160,2024-05-20,2024-05-26,320.35
3310,3659,141,2026-03-22,2026-04-01,258.58
3311,3660,40,2023-12-30,2024-01-09,279.34
3312,3661,119,2025-10-25,2025-10-28,93.85
3313,3662,156,2024-11-24,2024-11-25,130.94
3314,3663,186,2026-03-28,2026-04-03,126.85
3315,3664,155,2025-02-13,2025-02-20,240.63
3316,3665,189,2026-07-04,2026-07-13,394.89
3317,3666,156,2023-12-08,2023-12-16,277.78
3318,3667,135,2024-11-02,2024-11-05,377.23
3319,3668,113,2025-09-13,2025-09-17,254.63
3320,3669,114,2026-05-20,2026-05-22,350.0
3321,3670,205,2024-04-18,2024-04-24,144.91
3322,3671,87,2023-08-26,2023-09-03,110.09
3323,3672,116,2026-03-05,2026-03-10,184.95
3324,3673,202,2025-09-17,2025-09-27,271.66
3325,3674,17,2025-01-23,2025-01-27,350.08
3326,3675,56,2025-07-28,2025-08-02,305.64
3327,3676,199,2024-11-02,2024-11-08,227.97
3328,3677,56,2026-07-13,2026-07-14,130.09
3329,3678,169,2024-08-07,2024-08-12,421.69
3330,3679,215,2025-03-05,2025-03-15,171.72
3331,3680,26,2025-09-01,2025-09-08,392.85
3332,3681,147,2025-10-29,2025-11-06,181.62
3333,3683,113,2025-12-18,2025-12-21,355.37
3334,3684,116,2024-01-22,2024-01-26,187.01
3335,3685,64,2026-08-04,2026-08-09,143.78
3336,3686,46,2025-10-04,2025-10-07,373.89
3337,3688,122,2025-12-20,2025-12-30,300.06
3338,3690,186,2025-12-18,2025-12-21,178.03
3339,3691,60,2024-01-02,2024-01-11,227.3
3340,3692,145,2023-09-21,2023-09-26,246.15
3341,3693,128,2024-10-26,2024-11-02,
3342,3694,86,2026-06-06,2026-06-09,384.18
3343,3695,128,2024-01-11,2024-01-19,427.7
3344,3696,187,2025-08-11,2025-08-16,366.61
3345,3697,72,2025-10-18,2025-10-28,141.27
3346,3698,204,2023-11-03,2023-11-05,288.47
3347,3699,46,2026-06-10,2026-06-19,228.41
3348,3700,125,2025-10-31,2025-11-08,187.2
3349,3701,200,2026-06-22,2026-06-27,213.69
3350,3702,107,2026-08-04,2026-08-09,275.38
3351,3703,97,2026-07-22,2026-07-28,370.94
3352,3705,32,2025-01-01,2025-01-06,215.74
3353,3706,23,2024-01-25,2024-01-28,222.23
3354,3707,12,2026-07-15,2026-07-23,372.78
3355,3709,6,2026-05-01,2026-05-08,137.72
3356,3710,166,2026-07-03,2026-07-09,373.01
3357,3711,12,2025-05-04,2025-05-05,285.36
3358,3712,72,2025-04-13,2025-04-23,200.05
3359,3713,103,2023-08-10,2023-08-14,312.31
3360,3714,179,2026-06-14,2026-06-19,
3361,3715,9,2023-09-07,2023-09-09,329.15
3362,3716,107,2026-08-21,2026-08-30,106.21
3363,3717,200,2025-08-24,2025-08-26,189.05
3364,3718,101,2026-04-18,2026-04-23,98.12
3365,3719,117,2026-08-25,2026-08-31,309.38
3366,3720,218,2026-08-26,2026-08-31,397.28
3367,3721,142,2025-06-03,2025-06-08,109.76
3368,3723,13,2026-06-28,2026-07-04,84.18
3369,3724,119,2025-04-10,2025-04-14,236.85
3370,3725,140,2026-03-16,2026-03-21,369.99
3371,3726,185,2023-12-01,2023-12-04,107.82
3372,3727,160,2024-12-13,2024-12-22,318.13
3373,3728,56,2025-11-30,2025-12-05,189.04
3374,3730,218,2025-08-01,2025-08-03,369.79
3375,3731,180,2025-02-01,2025-02-04,397.73
3376,3732,84,2024-10-13,2024-10-15,119.97
3377,3734,133,2024-06-16,2024-06-25,227.25
3378,3735,155,2024-02-12,2024-02-19,404.26
