id_polizza,id_cliente,id_tipo_polizza,premio_annuo,data_decorrenza,data_scadenza
3293,832,3,264.93,2025-01-27,2026-01-27
3294,835,12,140.15,2023-04-15,2024-04-14
3295,814,9,447.36,2023-11-01,2024-10-31
3296,505,5,165.93,2024-08-31,2025-08-31
3297,561,7,87.77,2025-05-31,2026-05-31
3298,1177,5,128.81,2025-05-25,2026-05-25
3299,2840,4,136.11,2024-10-07,2025-10-07
3300,2442,8,115.02,2026-02-04,2027-02-04
3301,1508,3,237.21,2023-08-11,2024-08-10
3302,1563,6,186.15,2023-08-09,2024-08-08
3303,2529,13,145.79,2024-04-12,2025-04-12
3304,2760,1,213.78,2024-07-29,2025-07-29
3305,861,4,176.91,2025-12-11,2026-12-11
3306,981,3,254.5,2023-01-09,2024-01-09
3307,1329,3,248.44,2023-11-11,2024-11-10
3308,1059,1,258.15,2024-05-17,2025-05-17
3309,2238,10,327.77,2024-09-12,2025-09-12
3310,2047,5,158.81,2023-11-25,2024-11-24
3311,1953,13,168.98,2024-02-19,2025-02-18
3312,119,7,165.98,2025-09-21,2026-09-21
3313,238,12,119.84,2023-03-30,2024-03-29
3314,122,3,259.67,2026-04-04,2027-04-04
3315,1207,10,303.32,2025-08-13,2026-08-13
3316,2145,9,309.92,2026-02-27,2027-02-27
3317,2562,9,324.9,2025-12-16,2026-12-16
3318,2809,6,242.35,2023-05-20,2024-05-19
3319,2231,13,105.21,2025-02-13,2026-02-13
3320,1635,12,218.55,2023-11-23,2024-11-22
3321,193,7,70.51,2026-01-19,2027-01-19
3322,1546,7,62.86,2023-06-03,2024-06-02
3323,2445,4,240.96,2023-07-26,2024-07-25
3324,2498,11,360.13,2024-03-20,2025-03-20
3325,2284,3,277.27,2026-02-18,2027-02-18
3326,2531,13,129.89,2024-06-13,2025-06-13
3327,2174,11,427.03,2024-07-10,2025-07-10
3328,2188,4,126.8,2024-10-13,2025-10-13
3329,2835,11,384.16,2025-03-03,2026-03-03
3330,410,4,136.65,2025-10-29,2026-10-29
3331,1730,11,448.88,2024-09-01,2025-09-01
3332,2622,13,142.63,2024-09-13,2025-09-13
3333,100,13,139.06,2023-01-18,2024-01-18
3334,867,11,385.97,2026-08-08,2027-08-08
3335,2892,5,247.59,2025-05-06,2026-05-06
3336,2155,13,150.17,2023-06-14,2024-06-13
3337,1311,11,490.98,2023-07-21,2024-07-20
3338,3007,9,447.07,2024-08-04,2025-08-04
3339,490,11,380.86,2023-10-09,2024-10-08
3340,2434,13,174.62,2024-05-31,2025-05-31
3341,456,11,296.83,2024-04-07,2025-04-07
3342,160,8,62.56,2023-10-04,2024-10-03
3343,1266,2,263.24,2025-04-01,2026-04-01
3344,56,2,256.22,2024-08-25,2025-08-25
3345,1582,4,175.53,2025-09-21,2026-09-21
3346,1297,10,435.22,2024-10-09,2025-10-09
3347,2720,7,101.74,2026-02-25,2027-02-25
3348,1647,9,474.07,2026-03-18,2027-03-18
3349,1898,4,161.18,2025-05-10,2026-05-10
3350,1112,2,251.84,2023-07-22,2024-07-21
3351,3169,7,112.96,2023-12-02,2024-12-01
3352,956,13,139.73,2025-12-12,2026-12-12
3353,970,12,150.45,2026-01-03,2027-01-03
3354,2482,13,169.77,2025-01-03,2026-01-03
3355,1036,11,448.08,2025-05-12,2026-05-12
3356,1689,9,335.01,2025-01-08,2026-01-08
3357,2037,7,127.07,2024-10-01,2025-10-01
3358,2670,3,322.95,2026-04-02,2027-04-02
3359,597,9,373.87,2023-01-09,2024-01-09
3360,129,3,201.71,2025-05-26,2026-05-26
3361,1169,11,498.09,2026-04-14,2027-04-14
3362,310,7,66.04,2024-06-20,2023-06-21
3363,2447,2,251.76,2026-04-29,2027-04-29
3364,1266,8,108.09,2024-05-24,2025-05-24
3365,394,11,544.76,2025-03-30,2026-03-30
3366,3012,11,341.98,2023-11-17,2024-11-16
3367,18,7,122.85,2023-09-25,2024-09-24
3368,2764,13,145.01,2024-02-09,2025-02-08
3369,3170,4,148.68,2025-03-23,2026-03-23
3370,3171,11,547.62,2023-04-04,2024-04-03
3371,243,13,163.59,2023-05-15,2024-05-14
3372,2027,1,365.89,2025-06-01,2024-06-01
3373,602,7,133.05,2025-04-13,2026-04-13
3374,605,10,484.83,2024-06-10,2025-06-10
3375,2357,8,108.95,2025-06-01,2026-06-01
3376,1459,2,223.24,2024-08-05,2025-08-05
3377,2009,7,69.58,2026-04-22,2025-04-22
3378,2083,8,78.43,2026-01-30,2027-01-30
3379,2042,8,119.23,2026-02-22,2027-02-22
3380,1297,12,113.37,2023-05-23,2024-05-22
3381,1324,6,189.5,2023-12-04,2024-12-03
3382,204,2,205.32,2024-07-14,2025-07-14
3383,84,6,203.18,2023-10-02,2024-10-01
3384,2028,11,434.87,2026-08-10,2027-08-10
3385,931,6,193.0,2026-04-29,2027-04-29
3386,1414,11,384.56,2025-10-18,2026-10-18
3387,2997,7,78.93,2025-08-25,2026-08-25
3388,531,8,87.26,2026-06-24,2027-06-24
3389,3026,12,139.3,2024-08-28,2025-08-28
3390,42,10,434.75,2023-06-02,2024-06-01
3391,2444,13,117.11,2024-08-20,2025-08-20
3392,2514,12,140.0,2024-05-22,2025-05-22
3393,2606,7,68.27,2025-10-26,2026-10-26
3394,1457,13,169.38,2025-08-20,2026-08-20
3395,207,5,185.49,2024-05-26,2023-05-27
3396,2635,8,65.98,2026-03-09,2027-03-09
3397,3142,13,123.69,2024-12-19,2025-12-19
3398,1435,3,229.9,2024-04-01,2025-04-01
3399,1087,7,107.0,2025-08-15,2026-08-15
3400,2106,2,387.67,2024-03-19,2025-03-19
3401,3006,6,147.66,2026-08-21,2027-08-21
3402,1322,11,447.2,2024-07-05,2025-07-05
3403,2537,3,246.24,2023-09-10,2024-09-09
3404,670,3,214.68,2023-05-27,2024-05-26
3405,1264,4,188.53,2025-11-12,2026-11-12
3406,1049,8,80.4,2025-10-31,2026-10-31
3407,3143,11,416.04,2023-04-17,2024-04-16
3408,1516,2,161.02,2025-01-29,2026-01-29
3409,2956,3,247.69,2023-09-24,2024-09-23
3410,891,5,169.57,2024-06-06,2025-06-06
3411,3126,4,165.53,2025-07-16,2026-07-16
3412,3150,11,316.25,2024-06-06,2025-06-06
3413,165,11,396.53,2026-08-05,2027-08-05
3414,2476,13,136.08,2024-11-04,2025-11-04
3415,2670,6,256.64,2025-06-09,2026-06-09
3416,800,11,504.55,2025-11-29,2026-11-29
3417,1136,7,77.84,2026-04-15,2027-04-15
3418,920,13,124.23,2026-03-10,2027-03-10
3419,679,9,388.0,2023-02-06,2024-02-06
3420,1442,2,225.49,2026-03-28,2027-03-28
3421,1973,8,103.35,2026-01-17,2027-01-17
3422,2024,2,322.49,2024-04-03,2025-04-03
3423,839,3,221.34,2024-04-11,2025-04-11
3424,2725,6,159.79,2025-10-10,2026-10-10
3425,1569,3,251.05,2023-07-14,2024-07-13
3426,1555,7,68.84,2023-02-11,2024-02-11
3427,178,5,139.71,2024-09-22,2025-09-22
3428,3159,13,251.88,2025-12-04,2026-12-04
3429,3094,9,498.76,2024-12-19,2025-12-19
3430,513,7,100.06,2023-04-20,2024-04-19
3431,1728,4,239.61,2023-01-06,2024-01-06
3432,884,10,626.76,2024-03-02,2025-03-02
3433,2279,11,445.7,2023-12-10,2024-12-09
3434,2040,8,102.92,2024-01-02,2025-01-01
3435,2112,13,137.24,2023-07-01,2024-06-30
3436,1426,6,262.55,2024-02-27,2025-02-26
3437,549,2,240.95,2026-05-19,2027-05-19
3438,398,8,74.28,2026-05-31,2027-05-31
3439,472,13,143.76,2024-10-08,2025-10-08
3440,2354,9,632.16,2024-02-19,2025-02-18
3441,26,12,169.11,2025-07-03,2026-07-03
3442,305,8,77.54,2024-04-13,2025-04-13
3443,1696,13,104.96,2025-06-29,2026-06-29
3444,2761,3,305.31,2023-07-01,2024-06-30
3445,486,1,341.53,2025-12-24,2026-12-24
3446,535,2,194.86,2023-08-04,2024-08-03
3447,3039,8,85.53,2023-06-08,2024-06-07
3448,1649,11,386.12,2023-01-20,2024-01-20
3449,2949,7,74.3,2024-04-25,2025-04-25
3450,7,1,283.94,2025-03-14,2026-03-14
3451,1402,10,382.13,2025-08-03,2026-08-03
3452,2632,10,388.45,2024-01-30,2025-01-29
3453,2409,10,494.42,2023-06-21,2024-06-20
3454,1383,2,206.38,2026-06-12,2027-06-12
3455,3082,4,154.88,2026-06-07,2027-06-07
3456,1746,4,232.97,2025-09-20,2026-09-20
3457,1713,2,260.21,2024-11-15,2025-11-15
3458,1896,4,129.96,2024-08-29,2025-08-29
3459,2443,2,425.58,2023-05-24,2024-05-23
3460,1712,6,140.89,2026-03-24,2027-03-24
3461,1548,2,216.31,2025-09-07,2026-09-07
3462,207,10,390.07,2026-05-21,2027-05-21
3463,1776,9,316.63,2023-05-01,2024-04-30
3464,490,11,449.91,2026-08-03,2027-08-03
3465,1923,11,437.33,2024-02-20,2025-02-19
3466,2357,8,113.07,2026-03-08,2027-03-08
3467,1587,3,189.64,2026-06-15,2027-06-15
3468,284,4,152.9,2025-11-13,2026-11-13
3469,2102,11,405.48,2025-08-18,2026-08-18
3470,2307,12,121.02,2024-03-19,2025-03-19
3471,2547,11,523.54,2026-01-06,2027-01-06
3472,725,10,461.03,2024-01-19,2025-01-18
3473,960,1,283.35,2025-06-20,2026-06-20
3474,1329,8,91.94,2026-04-24,2027-04-24
3475,66,1,358.82,2024-03-18,2025-03-18
3476,621,1,257.03,2025-02-21,2026-02-21
3477,2998,12,125.95,2026-01-02,2027-01-02
3478,2191,5,204.41,2025-04-10,2026-04-10
3479,2495,3,214.82,2023-06-13,2024-06-12
3480,1336,3,194.24,2026-08-03,2027-08-03
3481,888,2,262.62,2025-04-16,2026-04-16
3482,1922,12,126.42,2023-08-30,2024-08-29
3483,2504,2,177.43,2023-06-02,2024-06-01
3484,1562,12,144.35,2025-06-20,2026-06-20
3485,1245,11,334.51,2026-05-10,2027-05-10
3486,3154,7,76.43,2026-05-23,2027-05-23
3487,2525,7,92.08,2026-03-02,2027-03-02
3488,2881,3,312.92,2023-11-25,2024-11-24
3489,2191,12,122.44,2025-10-22,2026-10-22
3490,1745,3,269.45,2025-12-06,2026-12-06
3491,1194,7,108.01,2026-08-01,2027-08-01
3492,2960,9,387.18,2025-08-13,2026-08-13
3493,2496,7,87.79,2025-04-18,2026-04-18
3494,1921,3,273.51,2024-12-02,2025-12-02
3495,3048,7,102.39,2023-01-24,2024-01-24
3496,2653,10,600.38,2026-04-22,2027-04-22
3497,1321,9,381.82,2023-01-14,2024-01-14
3498,241,4,144.34,2025-11-30,2026-11-30
3499,379,10,429.3,2026-05-31,2027-05-31
3500,3167,6,120.78,2024-09-14,2025-09-14
3501,1918,10,470.14,2023-07-25,2024-07-24
3502,2416,7,78.1,2025-01-13,2026-01-13
3503,2346,1,224.05,2025-04-06,2026-04-06
3504,1075,12,200.62,2025-06-26,2026-06-26
3505,1992,9,452.74,2026-03-28,2027-03-28
3506,2782,5,157.15,2024-04-25,2025-04-25
3507,3046,8,67.85,2024-07-23,2025-07-23
3508,745,1,193.67,2023-01-09,2024-01-09
3509,1284,8,71.42,2024-07-20,2025-07-20
3510,2754,7,112.24,2026-01-22,2027-01-22
3511,1485,7,77.38,2024-02-24,2025-02-23
3512,58,12,133.99,2024-05-11,2025-05-11
3513,1310,5,165.68,2024-03-27,2025-03-27
3514,962,7,75.55,2024-02-23,2025-02-22
3515,3040,11,491.73,2024-10-29,2025-10-29
3516,680,12,133.04,2024-04-01,2025-04-01
3517,51,11,361.74,2024-10-29,2025-10-29
3518,2951,12,171.31,2024-09-16,2025-09-16
3519,700,13,111.36,2026-01-13,2027-01-13
3520,1553,5,215.23,2025-12-04,2026-12-04
3521,737,12,218.02,2025-07-14,2026-07-14
3522,1753,6,135.31,2025-11-03,2026-11-03
3523,2966,5,146.52,2023-05-04,2024-05-03
3524,2206,6,137.33,2023-10-22,2024-10-21
3525,2895,2,224.58,2025-02-03,2026-02-03
3526,261,2,188.45,2023-10-05,2024-10-04
3527,1841,1,385.57,2023-07-15,2024-07-14
3528,1170,10,384.68,2025-02-16,2026-02-16
3529,2232,13,139.71,2025-09-25,2026-09-25
3530,1801,13,105.06,2023-03-05,2024-03-04
3531,2828,7,73.95,2026-01-10,2027-01-10
3532,2256,1,205.6,2024-04-01,2025-04-01
3533,2506,10,361.39,2025-01-14,2026-01-14
3534,3111,10,330.18,2024-08-13,2025-08-13
3535,650,8,81.37,2023-12-13,2024-12-12
3536,2219,5,191.53,2024-06-09,2025-06-09
3537,539,13,156.22,2025-11-26,2026-11-26
3538,308,13,187.82,2025-06-04,2026-06-04
3539,2672,6,181.19,2024-11-27,2025-11-27
3540,1575,12,151.64,2023-11-08,2024-11-07
3541,290,9,624.57,2025-11-23,2026-11-23
3542,1548,2,204.92,2025-09-19,2026-09-19
3543,2872,9,340.34,2024-05-17,2025-05-17
3544,781,2,238.09,2024-11-13,2025-11-13
3545,2665,9,314.83,2023-03-12,2024-03-11
3546,1571,13,100.53,2024-03-14,2025-03-14
3547,2241,12,182.63,2026-01-28,2027-01-28
3548,3112,13,143.85,2025-12-11,2026-12-11
3549,15,9,352.44,2023-12-24,2024-12-23
3550,837,9,347.52,2025-04-27,2026-04-27
3551,2080,8,101.67,2024-07-11,2025-07-11
3552,1999,4,181.23,2023-12-22,2024-12-21
3553,2925,10,466.88,2024-03-11,2025-03-11
3554,917,3,184.72,2025-10-29,2026-10-29
3555,1247,6,177.81,2024-05-07,2025-05-07
3556,2422,11,426.07,2024-11-05,2025-11-05
3557,1540,13,108.5,2026-02-11,2027-02-11
3558,3110,1,340.13,2025-08-25,2026-08-25
3559,681,12,238.63,2024-04-12,2025-04-12
3560,654,10,428.85,2025-06-21,2026-06-21
3561,31,4,112.88,2024-03-11,2025-03-11
3562,296,11,377.12,2023-02-04,2024-02-04
3563,2881,4,193.32,2024-10-06,2025-10-06
3564,2259,1,264.33,2026-06-05,2027-06-05
3565,100,9,337.65,2024-06-19,2025-06-19
3566,1410,5,253.5,2025-03-22,2026-03-22
3567,2321,1,223.38,2024-04-06,2025-04-06
3568,175,1,189.54,2024-01-06,2025-01-05
3569,264,5,249.18,2023-12-14,2024-12-13
3570,2226,1,196.64,2025-07-08,2026-07-08
3571,724,3,256.13,2026-02-20,2027-02-20
3572,373,13,119.24,2024-07-21,2025-07-21
3573,1588,3,216.85,2025-04-05,2026-04-05
3574,1907,9,482.85,2023-11-17,2024-11-16
3575,3044,8,71.79,2026-03-16,2027-03-16
3576,30,11,350.22,2024-02-24,2025-02-23
3577,1438,4,181.49,2025-01-12,2026-01-12
3578,1648,5,156.48,2023-05-20,2024-05-19
3579,2361,8,93.33,2025-09-20,2026-09-20
3580,1488,3,319.05,2023-07-25,2024-07-24
3581,2694,4,199.79,2025-06-26,2026-06-26
3582,2403,5,225.18,2025-09-05,2026-09-05
3583,2613,5,179.29,2025-05-09,2026-05-09
3584,979,6,156.14,2025-02-25,2026-02-25
3585,2120,8,76.73,2024-03-29,2025-03-29
3586,2409,7,93.7,2023-02-26,2024-02-26
3587,1223,2,242.88,2025-02-11,2026-02-11
3588,180,3,227.65,2025-11-29,2026-11-29
3589,497,8,87.93,2023-02-06,2024-02-06
3590,1048,8,89.81,2024-08-17,2025-08-17
3591,3043,7,68.95,2025-10-25,2026-10-25
3592,2645,12,122.11,2024-12-12,2023-12-13
3593,1538,7,81.09,2026-01-26,2027-01-26
3594,29,11,343.96,2026-05-01,2027-05-01
3595,1994,7,77.25,2024-12-04,2025-12-04
3596,3044,12,127.06,2025-08-03,2026-08-03
3597,1452,2,235.23,2025-03-12,2026-03-12
3598,2712,6,260.76,2025-11-21,2026-11-21
3599,1163,6,175.77,2025-06-02,2026-06-02
3600,2204,13,188.93,2024-12-03,2023-12-04
3601,15,8,67.18,2023-03-03,2024-03-02
3602,1571,7,70.07,2025-02-10,2026-02-10
3603,363,8,83.01,2025-08-18,2026-08-18
3604,2385,10,380.71,2023-05-12,2024-05-11
3605,1489,13,115.94,2026-02-20,2027-02-20
3606,204,6,134.32,2023-02-07,2024-02-07
3607,2945,13,123.23,2024-02-05,2025-02-04
3608,1740,7,107.16,2023-10-12,2024-10-11
3609,833,11,308.52,2026-06-03,2027-06-03
3610,2133,5,159.5,2026-08-13,2027-08-13
3611,1082,11,312.67,2023-03-26,2024-03-25
3612,812,9,386.06,2023-08-19,2024-08-18
3613,1753,1,159.37,2023-12-14,2024-12-13
3614,829,1,176.08,2023-07-11,2024-07-10
3615,764,6,126.91,2026-03-25,2027-03-25
3616,284,10,329.7,2023-03-06,2024-03-05
3617,1014,11,301.59,2026-01-30,2027-01-30
3618,675,12,126.75,2026-06-10,2027-06-10
3619,3094,13,152.29,2023-07-31,2024-07-30
3620,3127,12,166.18,2025-05-16,2026-05-16
3621,1450,9,321.72,2023-05-05,2024-05-04
3622,1568,8,89.51,2025-04-17,2026-04-17
3623,1965,10,552.93,2024-12-29,2025-12-29
3624,1356,3,282.46,2024-12-23,2025-12-23
3625,2788,3,201.85,2024-09-18,2025-09-18
3626,2350,12,211.5,2023-02-01,2024-02-01
3627,2372,6,194.63,2023-01-17,2024-01-17
3628,1411,7,71.74,2025-12-18,2026-12-18
3629,628,8,87.42,2024-05-19,2025-05-19
3630,2755,13,128.75,2026-03-01,2027-03-01
3631,3124,3,231.05,2025-12-19,2026-12-19
3632,1430,6,155.21,2026-05-23,2027-05-23
3633,175,7,57.73,2025-06-05,2026-06-05
3634,62,12,161.96,2024-04-09,2025-04-09
3635,2160,7,59.85,2025-06-01,2026-06-01
3636,1901,11,381.42,2023-05-14,2024-05-13
3637,2649,3,175.5,2023-01-27,2024-01-27
3638,416,13,98.99,2024-12-25,2025-12-25
3639,1202,8,102.81,2024-07-22,2025-07-22
3640,1788,12,121.94,2024-05-21,2025-05-21
3641,1778,9,569.91,2024-09-17,2025-09-17
3642,3161,8,83.25,2025-05-19,2026-05-19
3643,2456,11,428.17,2025-02-11,2026-02-11
3644,1676,4,168.39,2024-03-23,2025-03-23
3645,1084,5,194.61,2024-01-26,2025-01-25
3646,2600,12,124.93,2023-03-24,2024-03-23
3647,1661,7,102.44,2024-06-27,2025-06-27
3648,957,7,70.99,2025-07-07,2026-07-07
3649,2671,4,187.27,2025-11-04,2026-11-04
3650,2848,12,123.33,2025-06-02,2026-06-02
3651,1451,3,166.15,2023-01-16,2024-01-16
3652,1098,4,143.96,2024-05-07,2025-05-07
3653,2986,5,172.09,2023-04-03,2024-04-02
3654,309,13,124.59,2023-06-03,2024-06-02
3655,2761,11,526.09,2025-06-14,2026-06-14
3656,586,9,362.38,2024-08-10,2025-08-10
3657,699,2,218.91,2025-08-02,2026-08-02
3658,3073,6,209.59,2023-09-05,2024-09-04
3659,1326,8,98.73,2025-07-14,2026-07-14
3660,795,3,205.58,2025-03-22,2026-03-22
3661,1339,12,104.12,2024-04-18,2025-04-18
3662,2975,1,252.42,2026-08-18,2027-08-18
3663,2476,7,89.1,2023-04-03,2024-04-02
3664,2241,8,110.97,2023-08-02,2024-08-01
3665,1776,3,194.12,2023-04-07,2024-04-06
3666,1084,3,264.16,2023-03-19,2024-03-18
3667,2749,5,162.37,2025-04-03,2026-04-03
3668,757,12,123.36,2025-08-15,2026-08-15
3669,2837,9,384.98,2026-01-21,2027-01-21
3670,3130,9,479.26,2026-03-01,2027-03-01
3671,384,12,121.89,2023-10-01,2024-09-30
3672,2415,6,179.91,2023-01-15,2024-01-15
3673,28,4,141.33,2026-08-08,2027-08-08
3674,3025,5,254.83,2023-06-15,2024-06-14
3675,2008,10,483.27,2025-09-04,2026-09-04
3676,2829,11,470.56,2024-02-21,2025-02-20
3677,2983,11,352.41,2023-11-27,2024-11-26
3678,2850,12,139.04,2025-01-15,2026-01-15
3679,851,12,130.04,2025-10-28,2026-10-28
3680,140,4,160.64,2025-09-23,2026-09-23
3681,211,4,199.51,2023-05-29,2024-05-28
3682,1940,13,113.8,2023-11-13,2024-11-12
3683,1269,12,127.92,2025-04-27,2026-04-27
3684,2809,7,95.77,2023-03-04,2024-03-03
3685,361,10,385.55,2023-12-22,2024-12-21
3686,2742,5,200.97,2024-03-29,2025-03-29
3687,2213,7,93.43,2023-04-29,2024-04-28
3688,636,5,187.9,2025-11-24,2026-11-24
3689,1744,13,124.68,2024-10-10,2025-10-10
3690,3171,11,486.5,2023-11-01,2024-10-31
3691,3180,4,279.99,2026-07-19,2027-07-19
3692,2096,9,528.11,2023-06-25,2024-06-24
3693,2753,4,161.69,2025-03-07,2026-03-07
3694,121,3,276.05,2025-02-28,2026-02-28
3695,347,7,98.07,2026-02-23,2027-02-23
3696,4,8,81.25,2023-11-21,2024-11-20
3697,2302,5,144.97,2026-01-28,2027-01-28
3698,2064,8,75.77,2025-07-07,2026-07-07
3699,2279,11,370.73,2024-03-29,2025-03-29
3700,533,10,389.73,2023-02-21,2024-02-21
3701,3106,6,201.94,2024-11-10,2025-11-10
3702,2892,5,291.57,2026-04-07,2027-04-07
3703,1474,10,352.21,2025-04-25,2026-04-25
3704,1029,5,151.72,2024-05-14,2025-05-14
3705,1949,8,88.97,2025-11-04,2026-11-04
3706,907,8,83.5,2025-10-12,2026-10-12
3707,1484,12,145.08,2024-07-20,2025-07-20
3708,2069,5,126.12,2025-11-16,2026-11-16
3709,786,10,419.18,2026-03-04,2027-03-04
3710,779,13,90.63,2023-09-25,2024-09-24
3711,1329,1,218.92,2025-03-09,2026-03-09
3712,255,4,197.91,2025-11-24,2026-11-24
3713,1364,12,253.8,2023-08-11,2024-08-10
3714,960,11,469.06,2023-11-28,2024-11-27
3715,11,6,198.3,2023-03-05,2024-03-04
3716,2011,7,86.57,2025-06-14,2026-06-14
3717,2249,3,221.18,2024-10-14,2025-10-14
3718,493,3,241.2,2023-07-28,2024-07-27
3719,2432,9,468.72,2025-10-25,2026-10-25
3720,847,1,241.59,2024-09-14,2025-09-14
3721,2770,10,576.74,2024-01-07,2025-01-06
3722,176,2,237.82,2025-01-16,2026-01-16
3723,1945,8,68.21,2023-11-01,2024-10-31
3724,45,11,495.61,2023-01-07,2024-01-07
3725,1616,2,323.12,2025-09-07,2026-09-07
3726,2938,7,82.0,2026-04-08,2025-04-08
3727,118,10,348.67,2025-04-15,2026-04-15
3728,2761,3,327.38,2023-06-12,2024-06-11
3729,1663,3,245.05,2024-08-20,2025-08-20
3730,1543,13,184.1,2023-07-07,2024-07-06
3731,1202,4,194.8,2025-03-03,2026-03-03
3732,1850,8,93.93,2025-01-11,2026-01-11
3733,69,11,360.53,2024-01-05,2025-01-04
3734,1527,4,187.09,2026-01-24,2027-01-24
3735,2580,8,80.78,2025-02-11,2026-02-11
3736,2240,3,253.3,2024-10-17,2025-10-17
3737,149,7,59.93,2023-02-10,2024-02-10
3738,914,8,88.93,2023-08-04,2024-08-03
3739,3044,9,469.48,2024-05-08,2025-05-08
3740,2509,1,271.61,2026-05-28,2027-05-28
3741,91,13,166.78,2023-05-24,2024-05-23
3742,348,5,215.6,2024-10-24,2025-10-24
3743,1801,12,144.38,2025-08-31,2026-08-31
3744,1643,11,557.06,2024-05-26,2025-05-26
3745,2625,5,122.47,2025-12-15,2026-12-15
3746,1811,3,277.53,2023-08-12,2024-08-11
3747,216,7,79.74,2025-09-21,2026-09-21
3748,1556,11,349.9,2026-04-02,2027-04-02
3749,2637,6,169.16,2023-09-29,2024-09-28
3750,2464,10,384.57,2023-06-12,2024-06-11
3751,1932,8,82.86,2026-04-08,2027-04-08
3752,542,3,191.4,2024-06-24,2025-06-24
3753,669,13,151.78,2024-02-21,2025-02-20
3754,3018,12,126.48,2026-04-19,2027-04-19
3755,2341,7,68.81,2025-03-06,2026-03-06
3756,1105,13,160.22,2026-05-22,2027-05-22
3757,1601,12,180.56,2025-09-07,2026-09-07
3758,951,12,158.99,2024-08-31,2025-08-31
3759,2838,5,199.29,2026-06-30,2027-06-30
3760,217,8,105.88,2024-07-25,2025-07-25
3761,219,9,341.49,2024-07-12,2025-07-12
3762,617,11,382.32,2023-05-05,2024-05-04
3763,1035,11,475.68,2025-08-31,2026-08-31
3764,225,10,427.52,2026-06-10,2027-06-10
3765,508,8,86.39,2024-05-04,2025-05-04
3766,690,12,123.68,2025-04-27,2026-04-27
3767,2451,12,141.47,2023-02-08,2024-02-08
3768,2650,8,109.96,2023-01-01,2024-01-01
3769,1924,7,65.48,2026-03-25,2027-03-25
3770,2557,6,154.05,2024-10-22,2025-10-22
3771,1851,13,137.6,2024-09-15,2025-09-15
3772,1616,4,217.16,2025-09-08,2026-09-08
3773,275,13,130.44,2025-04-12,2026-04-12
3774,3010,13,113.86,2024-04-21,2025-04-21
3775,3136,13,122.72,2025-12-29,2026-12-29
3776,43,4,269.85,2025-04-19,2026-04-19
3777,2806,13,107.08,2026-06-03,2027-06-03
3778,1625,8,91.53,2025-07-15,2026-07-15
3779,1282,5,214.63,2024-05-23,2025-05-23
3780,2307,8,73.37,2023-08-12,2024-08-11
3781,1558,4,172.22,2023-03-06,2024-03-05
3782,2870,6,182.2,2024-06-05,2025-06-05
3783,670,12,159.02,2026-04-21,2027-04-21
3784,77,7,77.66,2024-10-20,2025-10-20
3785,2593,8,97.68,2026-06-21,2027-06-21
3786,162,1,278.35,2024-03-23,2025-03-23
3787,1295,5,107.74,2024-07-11,2025-07-11
3788,504,8,91.14,2024-06-30,2025-06-30
3789,596,10,450.57,2023-07-10,2024-07-09
3790,715,10,456.3,2026-03-14,2027-03-14
3791,809,4,117.64,2024-11-04,2025-11-04
3792,2522,7,61.7,2026-02-03,2027-02-03
3793,1313,10,648.46,2023-06-21,2024-06-20
3794,2939,6,195.7,2025-01-15,2026-01-15
3795,1698,7,78.48,2023-06-09,2024-06-08
3796,259,9,473.68,2026-07-31,2027-07-31
3797,576,5,158.24,2025-05-26,2026-05-26
3798,1483,8,93.05,2023-09-19,2024-09-18
3799,253,6,128.0,2025-04-22,2026-04-22
3800,711,10,388.51,2023-04-17,2024-04-16
3801,2466,12,165.85,2025-11-10,2026-11-10
3802,470,7,110.77,2024-03-10,2025-03-10
3803,2624,7,135.31,2025-05-30,2026-05-30
3804,2183,11,470.34,2025-10-13,2026-10-13
3805,2094,1,280.94,2025-11-03,2026-11-03
3806,2915,10,676.31,2024-05-16,2025-05-16
3807,1054,2,257.79,2026-06-20,2027-06-20
3808,3012,7,72.4,2026-01-02,2027-01-02
3809,568,7,95.36,2024-10-07,2025-10-07
3810,1711,7,80.63,2025-04-02,2026-04-02
3811,2712,9,521.22,2024-12-15,2025-12-15
3812,1861,6,126.49,2024-11-03,2025-11-03
3813,5,4,167.7,2024-07-12,2025-07-12
3814,934,13,108.49,2023-09-19,2024-09-18
3815,2818,8,122.11,2023-05-06,2024-05-05
3816,676,4,170.3,2023-04-08,2024-04-07
3817,2295,9,317.69,2024-12-01,2025-12-01
3818,2384,1,221.82,2024-07-10,2025-07-10
3819,3128,4,164.0,2023-11-22,2024-11-21
3820,583,2,293.89,2025-01-23,2026-01-23
3821,2969,9,405.83,2024-09-09,2025-09-09
3822,1522,10,396.55,2025-06-25,2026-06-25
3823,900,6,117.81,2026-04-03,2027-04-03
3824,851,1,249.95,2024-12-20,2025-12-20
3825,2210,13,137.57,2026-01-25,2027-01-25
3826,766,12,114.2,2026-03-04,2027-03-04
3827,738,12,200.6,2025-11-27,2026-11-27
3828,2794,3,286.44,2025-06-04,2026-06-04
3829,2586,13,145.75,2026-07-24,2027-07-24
3830,73,10,338.94,2025-05-09,2026-05-09
3831,1309,11,420.84,2024-03-04,2025-03-04
3832,1833,3,232.17,2025-11-05,2026-11-05
3833,2132,10,334.07,2026-04-02,2027-04-02
3834,131,4,170.74,2023-09-17,2024-09-16
3835,1640,12,133.21,2024-08-11,2025-08-11
